id,name,username,age,dob,email,phone,library,favorites,payment_method,country,total_hrs_played,avg_rating_given
3651e320-bd4d-4c82-8,Hendrik van Praagh,hendrikvanpraagh838,21,2003-03-25,hendrikvanpraagh838@icloud.com,+31435294441,228,228,PayPal,Netherlands,66.72,62.8
979818aa-dfac-4f46-b,Roger de la Noël,rogerdelanoël55,18,2006-01-26,rogerdelanoël55@outlook.com,0376757275,870,870,Epic Wallet,France,684.1,80.9
3d4985d8-23c3-427f-b,Samuel Abrahamsson,samuelabrahamsson33,24,2000-02-05,samuelabrahamsson33@icloud.com,013987904,"461,687","461,687",Google Pay,Sweden,830.0,79.3
734ad0e0-ec45-4918-b,William Frey,williamfrey261,24,1999-12-16,williamfrey261@hotmail.com,0019187970563x3,"799,259,353,188,377,696,614","188,696",Bank Transfer,United States,809.5,62.2
e559bdc0-3551-4836-9,Noël Guilbert,noëlguilbert517,17,2006-12-25,noëlguilbert517@gmail.com,+33(0)415671779,"756,65,82,427,437,706",82,Debit Card,France,466.64,89.7
53c5bdcf-3f5d-479e-a,Glenn Taylor,glenntaylor533,24,2000-08-02,glenntaylor533@outlook.com,(0306)9990961,"834,705,393,739","739,705,393",Credit Card,United Kingdom,273.8,82.0
f15ebfc0-aa68-4cd4-a,Alexander Bergqvist,alexanderbergqvist792,19,2005-07-13,alexanderbergqvist792@outlook.com,0719354744,"331,76,69,113,353,371,202,500","371,353,202",Debit Card,Sweden,304.22,84.1
09deb424-4ac4-4117-a,Bento Mendes,bentomendes778,30,1994-08-08,bentomendes778@gmail.com,+55(051)3311181,"313,426,654,363,231,236,166,192,98","192,98,313",Apple Pay,Brazil,805.92,78.3
099e41eb-d735-4b10-8,Alfredo Bergoglio,alfredobergoglio552,24,2000-12-03,alfredobergoglio552@outlook.com,+3907343829605,"424,675,449,200,147,461,132",200,Credit Card,Italy,179.95,96.5
df12d664-37ec-46df-9,Miss Fiona Baldwin,missfionabaldwin758,21,2003-10-09,missfionabaldwin758@outlook.com,09098790684,"900,323",900,Debit Card,United Kingdom,666.04,71.8
315ce300-c1f8-4aa0-a,Natalia Ángel Colunga,nataliaángelcolunga37,29,1995-11-27,nataliaángelcolunga37@yahoo.com,(185)5720790x34,"133,354,688,226,858,229,331,183,818,854",854,Bank Transfer,Mexico,326.92,84.8
d26cf014-7d95-418a-9,Alicia Catalina Vera,aliciacatalinavera450,37,1987-07-04,aliciacatalinavera450@hotmail.com,(819)7890401,"530,277,44,546,560","44,560",Epic Wallet,Mexico,870.21,92.7
d48b46b1-3195-4ceb-9,坂本 修平,坂本修平827,29,1995-04-03,坂本修平827@icloud.com,08014540774,"120,908,29,97,332,830,265,744,363",265,PayPal,Japan,180.55,62.9
97cdfa4c-01fb-44d2-9,Javier Reynolds,javierreynolds700,18,2005-12-07,javierreynolds700@icloud.com,+61729678085,"197,358,275,249","358,249,275",Debit Card,Australia,544.86,54.4
ae4d0bc9-93ef-467c-b,Pleun van Schweinfurt,pleunvanschweinfurt845,19,2005-01-19,pleunvanschweinfurt845@hotmail.com,0920784750,"797,749,325,746,735","746,735",Bank Transfer,Netherlands,383.3,55.6
c31351e8-d45f-43b8-8,Angelica Pirelli,angelicapirelli521,24,1999-12-05,angelicapirelli521@icloud.com,+39073791815,"759,835,583,580,37,246",580,Bank Transfer,Italy,176.43,64.6
311b9c3a-b741-4d40-9,Eugenio Francisco Mesa Tejeda,eugeniofranciscomesatejeda691,19,2005-06-10,eugeniofranciscomesatejeda691@icloud.com,(458)7210769x95,"104,418,164,40,270","164,40",Google Pay,Mexico,710.57,55.2
f90f5764-07c7-4102-a,심성훈,심성훈648,47,1977-09-26,심성훈648@icloud.com,0438183622,"546,505,55","546,55,505",Epic Wallet,South Korea,801.68,98.2
217ef55c-fce5-4410-8,Holly Chavez,hollychavez504,26,1998-02-02,hollychavez504@outlook.com,880.813.7994x58,"214,866",214,Apple Pay,United States,239.51,80.8
3bc1ed4b-c43b-4d70-a,Shawn Wheeler,shawnwheeler230,16,2008-08-10,shawnwheeler230@hotmail.com,650.645.7700x72,"893,775,13,537,170","775,537",Apple Pay,United States,913.0,55.6
12ccf4ea-2ae1-47a3-a,Sophie Fernandes,sophiefernandes284,18,2006-04-24,sophiefernandes284@gmail.com,(061)91595063,"653,412,173,559,397,811",412,Apple Pay,Brazil,5.43,57.7
dc815fe0-2f1c-4470-8,Bárbara Costa,bárbaracosta843,21,2003-08-19,bárbaracosta843@hotmail.com,8112149705,"687,820,483,780,567,140","780,140",Credit Card,Brazil,344.5,67.1
cf8c4144-6ae4-4575-b,Ofelia Uriel Rojas,ofeliaurielrojas322,22,2002-03-15,ofeliaurielrojas322@gmail.com,18410951324,"567,489","567,489",PayPal,Mexico,208.56,72.9
03486548-18fd-4146-8,Georges Chevallier,georgeschevallier645,33,1991-01-01,georgeschevallier645@icloud.com,0644849659,"863,67,398,236","236,863",Credit Card,France,698.02,62.1
00228090-6b64-4956-b,Léon Lelièvre,léonlelièvre19,28,1996-10-13,léonlelièvre19@yahoo.com,0372891051,"825,446,424,85,892,511,848,160,675","424,892",Debit Card,France,368.84,87.0
a53592f4-df1c-4499-a,María Luisa Paniagua Fonseca,maríaluisapaniaguafonseca6,21,2003-06-28,maríaluisapaniaguafonseca6@gmail.com,+34820373091,"433,278,17,611",17,Bank Transfer,Spain,525.12,67.4
91353641-fe2d-4093-9,Onveer More,onveermore405,25,1999-05-09,onveermore405@yahoo.com,+917052102362,"499,210,44,376,175","499,175",PayPal,India,595.59,80.0
eb3c9f2d-8219-442a-a,Maurice Ellis,mauriceellis237,41,1983-07-25,mauriceellis237@gmail.com,62934398,"7,34,205","34,205,7",Apple Pay,Australia,139.15,76.7
bbb4c063-408c-4829-b,Viola Söderström,violasöderström160,20,2004-09-14,violasöderström160@yahoo.com,08740276,"53,250","250,53",Apple Pay,Sweden,80.2,62.6
8b62c517-0a8d-4511-8,Om Mitter,ommitter629,27,1997-08-08,ommitter629@outlook.com,09005411430,"400,607,252,240,231,428,88","240,400,231",Debit Card,India,105.59,56.6
e00537e9-6550-4875-9,James Booth,jamesbooth947,23,2001-05-21,jamesbooth947@yahoo.com,(761)0481654,"124,319,555","319,124",Debit Card,Canada,179.33,59.3
2b5cedd4-408d-450e-a,Alicia Lijn-Beourgeois,alicialijn-beourgeois455,25,1999-08-01,alicialijn-beourgeois455@hotmail.com,+31(0)871822160,443,443,Google Pay,Netherlands,590.24,81.5
da448657-323e-4b4b-b,Lars Larsson,larslarsson399,19,2005-02-21,larslarsson399@yahoo.com,0531085470,"912,153",153,Debit Card,Sweden,690.26,86.8
25d05208-09f9-41f2-8,Bonifacio Matas Almeida,bonifaciomatasalmeida363,22,2002-06-15,bonifaciomatasalmeida363@icloud.com,+34803617127,"509,351,871,721,670,530,431,728,281,858",721,Google Pay,Spain,858.72,75.9
e3f7d911-a0e9-4553-a,박미숙,박미숙914,22,2002-11-28,박미숙914@outlook.com,0338744162,"512,870,795,756",795,Debit Card,South Korea,868.49,80.8
a7fcbfad-c78e-4291-b,Marian Jones,marianjones732,16,2008-04-26,marianjones732@icloud.com,+44(0)141496079,250,250,Debit Card,United Kingdom,949.86,94.6
7eaaf3d8-1b1c-417b-b,Donata Ortmann,donataortmann758,21,2003-08-18,donataortmann758@outlook.com,+49(0)199917823,227,227,PayPal,Germany,957.89,76.5
878a859e-05a3-4391-b,Osvaldo Lollobrigida,osvaldolollobrigida353,30,1994-11-22,osvaldolollobrigida353@yahoo.com,+390577788251,"539,137,10,89,116,572,841,800,106","539,116,572",Google Pay,Italy,297.92,50.8
9f64306d-4cbe-4948-8,Roberto Benítez,robertobenítez249,18,2006-10-25,robertobenítez249@icloud.com,+34820838315,298,298,Apple Pay,Spain,611.69,59.3
6951f6c3-128f-43ff-8,Henry Porto,henryporto366,26,1998-09-10,henryporto366@icloud.com,+556175507091,"98,485,255,426,47,787","47,426,787",PayPal,Brazil,731.37,97.8
889d4dc2-4da8-48a3-9,Esila Höning,esilahöning372,27,1996-12-25,esilahöning372@gmail.com,+31(0)827712611,"613,29,295","613,29,295",PayPal,Netherlands,441.77,69.0
582b3ffb-4b61-413b-8,서주원,서주원226,27,1997-06-19,서주원226@icloud.com,0424411084,"890,560,538,36,379,216,506,404,171","379,36,171",Epic Wallet,South Korea,215.78,85.6
91abc6df-7ef2-40db-9,Stacey Bass,staceybass635,21,2003-11-20,staceybass635@hotmail.com,291.458.8834x04,"799,384,79,816,742,579,507,436,582,22","582,79",Epic Wallet,United States,40.17,85.4
dcf6e100-c442-4911-9,木村 陽子,木村陽子621,24,2000-03-15,木村陽子621@yahoo.com,09016047335,"266,151,7,73,247","73,7,266",Debit Card,Japan,183.92,60.8
cdefa9ef-0211-4be1-b,Ingemar Axelsson,ingemaraxelsson630,18,2006-08-12,ingemaraxelsson630@gmail.com,0386542932,299,299,Debit Card,Sweden,916.8,88.4
ee98049d-6c09-4ff1-8,John Mcfarland,johnmcfarland500,28,1996-03-06,johnmcfarland500@yahoo.com,+61462586331,"668,16,313,802,542,242,124,500","124,668,242",Credit Card,Australia,607.82,53.1
f70b7902-6e90-444e-a,Susana Esparta Solano Marroquín,susanaespartasolanomarroquín495,36,1988-05-10,susanaespartasolanomarroquín495@outlook.com,1687422915x021,"173,832,392,282,650,384",173,Bank Transfer,Mexico,394.26,53.3
52dec907-da03-4514-9,Dr. Sean Carter,dr.seancarter520,25,1999-06-26,dr.seancarter520@gmail.com,0848829608,"553,814,896,7,392,45","392,7",Epic Wallet,Australia,616.2,81.4
405941f7-44bc-4f1b-a,Jasmine Green,jasminegreen357,21,2003-01-22,jasminegreen357@hotmail.com,+44(0)114496015,"241,12",12,Debit Card,United Kingdom,905.92,51.8
183fe3e1-b182-4d17-a,Zoë Doorhof,zoëdoorhof156,26,1998-08-16,zoëdoorhof156@yahoo.com,(016)9458879,"170,813,114,611,530,663,265,261","170,261,611",Bank Transfer,Netherlands,998.64,95.0
3be10681-df9c-4833-9,James Johnson,jamesjohnson169,47,1977-10-07,jamesjohnson169@outlook.com,6251442771,425,425,Bank Transfer,Canada,562.51,69.0
054b4a3b-16ec-42b3-a,Victoria Rafaél Velázquez Concepción,victoriarafaélvelázquezconcepción94,25,1999-10-14,victoriarafaélvelázquezconcepción94@gmail.com,193.948.3584,"220,10,287",10,Epic Wallet,Mexico,151.46,52.6
29306206-21aa-4e18-a,김민석,김민석124,24,2000-08-07,김민석124@gmail.com,0524742210,"209,661,203,410,221,317,64","410,64",PayPal,South Korea,769.97,89.8
4e0de004-774a-48e0-9,Sabri Dippel,sabridippel573,23,2001-03-04,sabridippel573@gmail.com,+49(0)735187391,201,201,Google Pay,Germany,907.23,87.5
588baac7-8733-41a9-8,Ing. Mayte Carbajal,ing.maytecarbajal911,17,2007-10-10,ing.maytecarbajal911@icloud.com,1244368464,"192,29,189,793,867","867,189,29",Bank Transfer,Mexico,182.9,96.7
dd647a21-6358-4fa8-8,佐藤 あすか,佐藤あすか57,27,1997-10-01,佐藤あすか57@outlook.com,4801960481,"185,85,390,708,605,271,596,684,93","85,185",PayPal,Japan,133.7,88.6
26b5ea6e-22dc-4efb-9,Willem Gnodde,willemgnodde89,36,1988-02-13,willemgnodde89@icloud.com,+31(0)491681129,"45,738,70",45,Epic Wallet,Netherlands,777.36,51.5
e2f11635-d8ee-49d9-9,Dr Shane Turner,drshaneturner671,21,2003-02-22,drshaneturner671@outlook.com,+44(0)191496011,"729,711,541,447,800,423,125","423,729",Apple Pay,United Kingdom,635.87,92.5
5dd4a1b6-55d1-4b69-b,Jorge Luis Valencia de la Fuente,jorgeluisvalenciadelafuente510,33,1991-01-04,jorgeluisvalenciadelafuente510@outlook.com,932.776.3890x40,"34,71,119,500,885",34,PayPal,Mexico,170.68,82.0
60621950-18ca-44b1-8,Ing. Darío Pineda,ing.daríopineda429,21,2003-04-06,ing.daríopineda429@gmail.com,13022662879,"459,423,118","118,423",Apple Pay,Mexico,254.02,56.9
79715fec-48f8-456b-8,Marcus Rogers,marcusrogers388,25,1999-02-17,marcusrogers388@hotmail.com,(0909)8790653,173,173,Epic Wallet,United Kingdom,830.13,75.4
76cccef5-d9d1-4d2d-9,Marisela Marisol Viera,mariselamarisolviera14,45,1979-10-02,mariselamarisolviera14@yahoo.com,12409376286,"866,366,179,376,113","366,179,866",Credit Card,Mexico,721.53,70.1
a481e78a-9587-41a7-b,Marie Sandberg,mariesandberg22,27,1997-04-26,mariesandberg22@hotmail.com,+46(0)89127370,"84,440","84,440",Apple Pay,Sweden,925.23,93.4
b5e2033b-065a-463e-a,Isabella Peterse-Rehorst,isabellapeterse-rehorst998,39,1985-02-27,isabellapeterse-rehorst998@yahoo.com,+31(0)095935631,"708,444,1,412,438,542,540,508,69,252","412,508,540",PayPal,Netherlands,895.67,70.9
98499cd8-f55c-4ffa-a,Caridad Martí Chacón,caridadmartíchacón490,26,1998-07-21,caridadmartíchacón490@outlook.com,+34883839059,612,612,Apple Pay,Spain,309.02,78.7
f2c62888-d66e-4af6-8,Melanie Houston,melaniehouston525,21,2003-04-12,melaniehouston525@hotmail.com,6595816181,"184,201","201,184",Credit Card,Canada,483.74,54.8
8b71cd6b-b31a-46c3-b,Joseph Perez,josephperez862,16,2008-02-22,josephperez862@icloud.com,+1(899)7928560,"19,151,287,304,415,463,863","415,463,863",PayPal,Canada,50.97,82.0
220766e6-2fad-485f-9,Liam Fogaça,liamfogaça982,16,2008-10-24,liamfogaça982@yahoo.com,2132778954,"684,25,307,778,514","25,307",Bank Transfer,Brazil,29.66,61.3
48f20a68-f9e1-41cb-9,Asunción Archuleta Maldonado,asunciónarchuletamaldonado704,23,2001-11-27,asunciónarchuletamaldonado704@outlook.com,6245887127x976,"494,383,69,574,445,671",69,Debit Card,Mexico,274.78,54.7
50a72834-e479-4724-a,Samarth Bhargava,samarthbhargava387,16,2008-05-19,samarthbhargava387@yahoo.com,6602854213,"553,892,622,198,138,807,619,233,366",233,Epic Wallet,India,971.55,51.1
111e953c-d478-4cdb-8,Jhalak Brahmbhatt,jhalakbrahmbhatt381,25,1999-11-12,jhalakbrahmbhatt381@outlook.com,+912476782806,"413,876,608",876,Epic Wallet,India,955.78,79.7
3c947319-ebfe-4553-9,Henrik Fredriksson,henrikfredriksson971,17,2007-11-09,henrikfredriksson971@outlook.com,08341746,"15,215,703,828,315,81","315,828",PayPal,Sweden,617.74,57.6
2872d975-3754-4669-a,Teodoro Tormo,teodorotormo38,28,1996-03-02,teodorotormo38@icloud.com,+34947588116,"899,912,94,783,422,839,617","899,912,617",Bank Transfer,Spain,88.13,98.5
468b86a7-2bff-4050-9,Bo Karlsson,bokarlsson255,17,2007-08-10,bokarlsson255@yahoo.com,055583360,"574,675,559,549,471,814,545,120,142","675,545,549",Epic Wallet,Sweden,183.4,57.9
3265580f-b057-41bb-9,Elizabeth Anderson,elizabethanderson56,23,2001-11-06,elizabethanderson56@icloud.com,0269356038,"762,222,900,176,709,56,501,596,337,567","596,567,56",Bank Transfer,Australia,826.02,58.9
df71ba4c-e861-4146-a,김진우,김진우120,16,2007-12-03,김진우120@hotmail.com,0634813926,"662,513,852,287,72,913","287,852,72",Bank Transfer,South Korea,429.99,57.4
e8e98cf5-4986-4a9b-a,Erika Sparks,erikasparks183,24,2000-11-18,erikasparks183@hotmail.com,457.668.5824,"678,704,630","678,704",Debit Card,Canada,456.12,60.8
8127fd5b-9cf6-4b61-b,Madeleine Guibert,madeleineguibert23,16,2008-11-20,madeleineguibert23@yahoo.com,+33(0)375562776,"363,615,730",363,Credit Card,France,715.06,97.7
4288d867-7854-4917-b,Håkan Gustafsson,håkangustafsson532,23,2001-02-13,håkangustafsson532@yahoo.com,000386166,"743,507,310,142,237,633",142,Bank Transfer,Sweden,188.81,54.4
8f4992fa-fb51-4fc4-b,Andrew Perkins,andrewperkins425,18,2006-10-24,andrewperkins425@hotmail.com,(789)7659208,"425,35","35,425",PayPal,United States,624.39,72.4
fbdb8851-b2d9-442d-a,Vincenza Foa-Tomaselli,vincenzafoa-tomaselli185,22,2002-02-26,vincenzafoa-tomaselli185@icloud.com,+39080161078,69,69,Bank Transfer,Italy,411.84,68.5
0210a999-5cbf-4348-9,Henry Gabriel Moura,henrygabrielmoura542,25,1999-04-03,henrygabrielmoura542@icloud.com,09008661094,"656,10,260","656,260",Apple Pay,Brazil,764.49,94.2
d1ce0288-a7ad-4cb8-a,Jens Sundström,jenssundström462,24,2000-05-13,jenssundström462@yahoo.com,+46(0)879011817,"875,84,138,867,266,533,855,418",867,PayPal,Sweden,175.46,78.3
c04c13b7-0fb6-4f78-8,이은경,이은경856,16,2008-04-11,이은경856@yahoo.com,0321660221,"500,130","130,500",Credit Card,South Korea,285.0,81.6
994072ac-7b03-4164-8,Shelley Moran,shelleymoran325,24,2000-08-21,shelleymoran325@outlook.com,2678.6794,"347,613,530,535,526,335,580,223,542",347,Apple Pay,Australia,787.96,59.3
0c8758b0-b6a2-496c-a,권광수,권광수710,25,1999-06-25,권광수710@outlook.com,0538259325,"84,10,192,906,741,508",906,PayPal,South Korea,121.67,95.6
4a827e1a-6fee-4447-a,Koen Roessink,koenroessink568,30,1994-11-15,koenroessink568@hotmail.com,+31(0)713134445,"460,658,49","658,460,49",PayPal,Netherlands,265.34,87.0
3dadbd42-3abd-48f2-b,Chakrika Sangha,chakrikasangha306,16,2008-10-07,chakrikasangha306@yahoo.com,+910663453653,"20,701,126,579,280,671,114",280,Google Pay,India,165.27,68.4
a47e849e-bde3-46c1-b,Floortje Godfrey van Alemannië,floortjegodfreyvanalemannië129,26,1997-12-15,floortjegodfreyvanalemannië129@yahoo.com,+31335344922,"567,793,627,72,410,287,539,580,180,573","72,539",Apple Pay,Netherlands,766.86,64.7
1f01892a-0027-4673-b,Lennart Karlsson,lennartkarlsson433,18,2006-07-05,lennartkarlsson433@icloud.com,011361954,859,859,Debit Card,Sweden,872.19,53.4
a1d0e2d1-0e9f-4217-8,Arie van Formbach,arievanformbach535,15,2008-12-25,arievanformbach535@hotmail.com,(0083)119574,"749,237,175,260,164,890,882,438","882,438,175",PayPal,Netherlands,275.04,93.4
d053e9f5-340c-459f-b,Sai Bhargava,saibhargava107,19,2005-06-20,saibhargava107@outlook.com,+918486029798,"641,830,10,154,699,543,222",641,Google Pay,India,508.15,55.4
f14de7e8-155f-460c-8,村上 直子,村上直子563,24,2000-01-17,村上直子563@hotmail.com,07089800369,"325,686,240,335,754,758,193,900,793,226","900,226",Debit Card,Japan,197.54,67.1
3417f442-1894-42d5-b,Cathy Montgomery,cathymontgomery637,27,1997-08-16,cathymontgomery637@hotmail.com,1(130)5755300,"280,251,685,588,381,561,736,202,827,339",561,Google Pay,Canada,812.26,52.9
6ca81034-cc9a-4d96-8,Dr Raymond Newman,drraymondnewman764,18,2006-05-07,drraymondnewman764@outlook.com,+441184960933,"697,469,21,679,783,59,780,351,703","469,679",Epic Wallet,United Kingdom,42.33,70.8
8b098331-af1f-417e-8,Isabela Segovia Arenas,isabelasegoviaarenas285,29,1995-10-24,isabelasegoviaarenas285@icloud.com,(048)3027069,"509,463,382",509,PayPal,Mexico,64.69,92.3
24c77648-5a9d-4ab6-b,Hilda Ribas Sobrino,hildaribassobrino252,34,1990-09-19,hildaribassobrino252@icloud.com,+34875339083,"911,346,653,504,174,378","174,378",PayPal,Spain,909.65,82.5
8a93f9e6-2ed8-4333-9,Dott. Elmo Rossetti,dott.elmorossetti342,24,2000-02-27,dott.elmorossetti342@icloud.com,+390961086705,"73,64,263,21,869","869,73,21",Debit Card,Italy,41.72,97.0
1af195a8-9793-46df-a,Hans-Henning Roht,hans-henningroht242,22,2002-11-26,hans-henningroht242@hotmail.com,+49(0)145537600,"328,200","328,200",Epic Wallet,Germany,361.68,79.3
281c3df0-e220-4d41-a,Mark Lam,marklam906,23,2001-05-06,marklam906@outlook.com,3715823153x461,"182,791","791,182",Apple Pay,Canada,580.92,77.5
113644a3-1f85-4621-9,Pellegrino Praga,pellegrinopraga636,17,2007-03-15,pellegrinopraga636@gmail.com,+390583898467,"208,135,189,353","189,208",Google Pay,Italy,614.58,85.2
dd6e2ffc-c4da-4fc0-a,Yoshita Sethi,yoshitasethi343,22,2002-02-17,yoshitasethi343@outlook.com,+919682007169,"258,25,333,7,607,869,104,41,543","104,607",Bank Transfer,India,12.63,94.8
5de1b600-b08a-4809-b,Victoria Simpson,victoriasimpson550,40,1984-03-18,victoriasimpson550@icloud.com,72074185,380,380,Epic Wallet,Australia,865.3,53.7
c02e9a31-be5a-401c-a,Ana Clara Moraes,anaclaramoraes423,26,1998-04-22,anaclaramoraes423@hotmail.com,+55(071)8422026,"724,897,101,700,843","897,700,843",Debit Card,Brazil,681.46,68.6
f6fd3b82-38ab-4662-8,石川 明美,石川明美660,18,2006-06-08,石川明美660@outlook.com,08045277603,"798,896","896,798",Epic Wallet,Japan,699.66,56.7
90a858aa-6030-4ebf-9,Dr. Antônio da Conceição,dr.antôniodaconceição85,26,1998-11-23,dr.antôniodaconceição85@outlook.com,2161463518,"399,308","308,399",Epic Wallet,Brazil,362.56,96.0
223e0c14-bb05-4908-a,Virginia Sandra Maldonado,virginiasandramaldonado957,17,2007-08-04,virginiasandramaldonado957@gmail.com,4733879576x4138,"815,216,2,699,65,913",815,PayPal,Mexico,707.94,71.5
35329704-e87f-4854-9,이정자,이정자7,49,1975-10-27,이정자7@gmail.com,0334330727,510,510,Apple Pay,South Korea,114.45,62.5
f0d4fcff-8878-42e6-b,Dionigi Bonanno-Badoer,dionigibonanno-badoer587,21,2003-09-16,dionigibonanno-badoer587@gmail.com,+3908843801738,"66,525,668",525,Google Pay,Italy,683.15,70.7
bde2b900-d23e-44a5-b,Dennis Malone,dennismalone617,18,2006-05-26,dennismalone617@outlook.com,(483)9941772x18,356,356,Credit Card,Canada,884.5,77.8
1befed59-1210-4983-9,Hugues Couturier,huguescouturier238,20,2004-10-10,huguescouturier238@outlook.com,0145794075,"533,153","153,533",Google Pay,France,875.27,87.0
8e763a94-abed-4ac7-8,Graciela Amelia Vera Granado,gracielaameliaveragranado398,17,2007-07-27,gracielaameliaveragranado398@hotmail.com,114.635.4306,786,786,Apple Pay,Mexico,855.24,51.6
3b17f29d-7a60-409c-9,Visitación Pérez,visitaciónpérez79,35,1989-04-21,visitaciónpérez79@yahoo.com,+34879171284,"421,299,708",299,PayPal,Spain,454.86,70.6
570522be-5acf-455e-a,Srta. Maria Julia Vasconcelos,srta.mariajuliavasconcelos479,25,1999-07-25,srta.mariajuliavasconcelos479@yahoo.com,6187130931,"156,477,60,177,579,254,592,797,584,399","797,477",Epic Wallet,Brazil,405.76,88.5
8afa75a8-d2f7-4ac3-8,Jacqueline Johnson,jacquelinejohnson372,16,2008-06-13,jacquelinejohnson372@icloud.com,5383712553x9865,"41,841,698",841,PayPal,United States,731.18,83.6
4c6947a1-e7a7-4e9d-b,김순자,김순자620,30,1994-10-04,김순자620@icloud.com,0325294285,"57,130",130,PayPal,South Korea,406.87,65.3
c838d7b7-244f-4483-a,Maria Thompson,mariathompson506,16,2008-06-27,mariathompson506@outlook.com,0017293753911x4,181,181,Google Pay,United States,135.01,73.3
a821ea74-47b6-4bae-a,Melissa Green,melissagreen128,24,2000-07-04,melissagreen128@gmail.com,7904386723,"892,255,235,715,724,87,212,847,176,250",724,PayPal,Canada,66.23,59.8
14bfdde4-b145-44fe-b,Lieve van der Strigt,lievevanderstrigt112,28,1996-04-04,lievevanderstrigt112@yahoo.com,+31831813919,"477,658,692,767","658,692",Epic Wallet,Netherlands,512.0,89.4
f468804b-dbea-47b0-b,Lena Pålsson,lenapålsson125,25,1999-01-14,lenapålsson125@gmail.com,0002668499,"113,89,313,381","381,113",Bank Transfer,Sweden,613.18,89.0
